	Unnamed: 0	LM_ID	Common Name	Adduct	Category	Main Class	Sub Class	Exact m/z	Formula	Observed m/z	ppm Error	RT	NET	Intensity	Peak Area	Score	MS/MS Scan	Precursor Scan	Apex Scan	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID	Pearson Corr Score	Pearson Corr M-1 Score	Cosine Score	Cosine M-1 Score	Class
51207	51207	XXX_LMGP04010178	PG(15:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-4.073380106	1356	1353	1340	123064003.0	52926443.0	AMTTWOJOPVSORR-JYMHUOGFSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51208	51208	XXX_LMGP04010457	PG(15:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-4.073380106	1356	1353	1340	123064282.0	52926722.0	YIQBSYSBVXVBAC-JYMHUOGFSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51209	51209	XXX_LMGP04010008	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		8.290603435	1356	1353	1340	14714380.0	5289145.0	ADYWCMPUNIVOEA-GPJPVTGXSA-N		HMDB10573	0	0		0.997860687	0.0	0.994601545	0.428921027	0
51210	51210	XXX_LMGP04010002	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		8.290603435	1356	1353	1340	4266287.0	5283509.0			HMDB10574	0	0		0.997860687	0.0	0.994601545	0.428921027	0
51211	51211	XXX_LMGP04010987	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		8.290603435	1356	1353	1340	160780068.0	52941750.0	PAZGBAOHGQRCBP-HGWHEPCSSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51212	51212	XXX_LMGP04010962	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		8.290603435	1356	1353	1340	123064787.0	52927225.0	GTCKEWVHTGGUSN-HGWHEPCSSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51213	51213	XXX_LMGP04010211	PG(16:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-3.339164762	1356	1353	1340	123064036.0	52926476.0	UTZFGBMGFFOIGB-QCMQKWBUSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51214	51214	XXX_LMGP04010887	PG(16:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-3.339164762	1356	1353	1340	123064712.0	52927152.0	IPJKIWYVQGPZEW-QCMQKWBUSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51215	51215	XXX_LMGP04010231	PG(17:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-6.61127387	1356	1353	1340	123064056.0	52926496.0	UJEANGZHUYFOQC-XCMZTCBNSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51216	51216	XXX_LMGP04010256	PG(17:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-6.61127387	1356	1353	1340	123064081.0	52926521.0	NSHCOTXBKWHIRS-UXGDOFLHSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51217	51217	XXX_LMGP04010968	PG(16:7/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064793.0	52927231.0	OJGRJXYPAAIUAW-YGUNRICGSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51218	51218	XXX_LMGP04010793	PG(16:7/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064618.0	52927058.0	DFDOGWJLMKSYHP-IEOVAZASSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51219	51219	XXX_943	PG(16:9/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418						0	0		0.999834854	0.0	0.996283854	0.0	0
51220	51220	XXX_978	PG(16:10/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418						0	0		0.999834854	0.0	0.996283854	0.0	0
51221	51221	XXX_1013	PG(16:11/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-4.311448232	1384	1379	1418						0	0		0.999834854	0.0	0.996283854	0.0	0
51222	51222	XXX_LMGP04010039	PG(18:7/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-3.44494717	1384	1379	1418	49703611.0	24779553.0	GGSONEYZZWVXFY-QPQYMHNXSA-N		HMDB10610	0	0		0.999834854	0.0	0.996283854	0.0	0
51223	51223	XXX_LMGP04010630	PG(18:7/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-3.44494717	1384	1379	1418	123064455.0	52926895.0	SFLDCCXGUXPHRG-VKXIRHRZSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51224	51224	XXX_LMGP04010335	PG(18:8/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-3.556981424	1384	1379	1418	123064160.0	52926600.0	FNRQBIMYMKUNDB-IAJJUIBGSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51225	51225	XXX_LMGP04010601	PG(18:8/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-3.556981424	1384	1379	1418	123064426.0	52926866.0	QHEGSIPQODAZEL-IHYQUPFCSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51226	51226	XXX_LMGP04010358	PG(18:9/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-0.909645376	1384	1379	1418	123064183.0	52926623.0	IYOGNJOINLMMHG-QJECACJOSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51227	51227	XXX_LMGP04010571	PG(18:9/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-0.909645376	1384	1379	1418	123064396.0	52926836.0	RFLWIJWAYRMGMD-QJECACJOSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51228	51228	XXX_LMGP04010386	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064211.0	52926651.0	HIDXCVGSSKZEMB-JLDMFRLUSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51229	51229	XXX_LMGP04010414	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064239.0	52926679.0	ROAKRTPKIHBOGL-QRLGJTFZSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51230	51230	XXX_LMGP04010542	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064367.0	52926807.0	RIKAHURGFSEHJZ-BBXQWDSMSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51231	51231	XXX_LMGP04010543	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064368.0	52926808.0	WYVNEQZXCZILRC-QRLGJTFZSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51232	51232	XXX_LMGP04010444	PG(18:11/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064269.0	52926709.0	NFQCFOVFTCZAFK-RBJDGMOMSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51233	51233	XXX_LMGP04010950	PG(18:11/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.307237	-9.051026079	13.57716833	0.150781064	216308.1094		-6.078546172	1384	1379	1418	123064775.0	52927213.0	ARCNSPUJXYNLRX-ZQFSEIFKSA-N			0	0		0.999834854	0.0	0.996283854	0.0	0
51237	51237	XXX_LMGP04010224	PG(16:8/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-9.330454142999999	1414	1405	1418	123064049.0	52926489.0	JIAIEIUMOVSNBT-XPKSPGNXSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51238	51238	XXX_LMGP04010763	PG(16:8/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-9.330454142999999	1414	1405	1418	123064588.0	52927028.0	QVHVKCWILSEEOF-XPKSPGNXSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51239	51239	XXX_942	PG(16:9/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.088764314	1414	1405	1418						0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51240	51240	XXX_977	PG(16:10/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.665782494	1414	1405	1418						0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51241	51241	XXX_LMGP04010885	PG(18:7/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.69685514	1414	1405	1418	123064710.0	52927150.0	YDMMRUHKIIMRLH-MNQIWUGTSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51242	51242	XXX_LMGP04010600	PG(18:7/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.69685514	1414	1405	1418	123064425.0	52926865.0	RKWSARJLVZRBKN-WLTMGGMBSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51243	51243	XXX_LMGP04010334	PG(18:8/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.706979108	1414	1405	1418	123064159.0	52926599.0	QYNYDIBIMCZYDQ-JYKSGHRISA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51244	51244	XXX_LMGP04010570	PG(18:8/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.706979108	1414	1405	1418	123064395.0	52926835.0	SMQXQPFDHAQAGJ-JYKSGHRISA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51245	51245	XXX_LMGP04010357	PG(18:9/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.808889395	1414	1405	1418	123064182.0	52926622.0	SOTXGCXAJCDUSY-WTDVCLANSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51246	51246	XXX_LMGP04010541	PG(18:9/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-6.808889395	1414	1405	1418	123064366.0	52926806.0	KJNNVQUIAXVMMQ-WTDVCLANSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51247	51247	XXX_LMGP04010385	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-9.330454142999999	1414	1405	1418	123064210.0	52926650.0	PGGUPMNTOCMPKF-RCBRDGAASA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51248	51248	XXX_LMGP04010413	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-9.330454142999999	1414	1405	1418	123064238.0	52926678.0	NTCHXGOCSXKGSD-OQVZLNQVSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51249	51249	XXX_LMGP04010518	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-9.330454142999999	1414	1405	1418	123064343.0	52926783.0	AFQUKDZZVBWTHS-BAMPMVBTSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51250	51250	XXX_LMGP04010519	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3201493	-12.51194146	13.57716833	0.150781064	52865.66797		-9.330454142999999	1414	1405	1418	123064344.0	52926784.0	ANZKFTMDTMATGE-OQVZLNQVSA-N			0	0		0.995940771	0.985340118	0.998624898	0.994392332	0
51256	51256	XXX_LMGP04010968	PG(16:7/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-3.455071138	1486	1483	1457	123064793.0	52927231.0	OJGRJXYPAAIUAW-YGUNRICGSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51257	51257	XXX_LMGP04010793	PG(16:7/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-3.455071138	1486	1483	1457	123064618.0	52927058.0	DFDOGWJLMKSYHP-IEOVAZASSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51258	51258	XXX_943	PG(16:9/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-4.42790658	1486	1483	1457						0	0		0.993734704	0.0	0.994501074	0.0	0
51259	51259	XXX_978	PG(16:10/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-2.814992312	1486	1483	1457						0	0		0.993734704	0.0	0.994501074	0.0	0
51260	51260	XXX_1013	PG(16:11/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-4.42790658	1486	1483	1457						0	0		0.993734704	0.0	0.994501074	0.0	0
51261	51261	XXX_LMGP04010039	PG(18:7/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-2.836856343	1486	1483	1457	49703611.0	24779553.0	GGSONEYZZWVXFY-QPQYMHNXSA-N		HMDB10610	0	0		0.993734704	0.0	0.994501074	0.0	0
51262	51262	XXX_LMGP04010630	PG(18:7/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-2.836856343	1486	1483	1457	123064455.0	52926895.0	SFLDCCXGUXPHRG-VKXIRHRZSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51263	51263	XXX_LMGP04010335	PG(18:8/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-3.44494717	1486	1483	1457	123064160.0	52926600.0	FNRQBIMYMKUNDB-IAJJUIBGSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51264	51264	XXX_LMGP04010601	PG(18:8/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-3.44494717	1486	1483	1457	123064426.0	52926866.0	QHEGSIPQODAZEL-IHYQUPFCSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51265	51265	XXX_LMGP04010358	PG(18:9/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064183.0	52926623.0	IYOGNJOINLMMHG-QJECACJOSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51266	51266	XXX_LMGP04010571	PG(18:9/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064396.0	52926836.0	RFLWIJWAYRMGMD-QJECACJOSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51267	51267	XXX_LMGP04010386	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064211.0	52926651.0	HIDXCVGSSKZEMB-JLDMFRLUSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51268	51268	XXX_LMGP04010414	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064239.0	52926679.0	ROAKRTPKIHBOGL-QRLGJTFZSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51269	51269	XXX_LMGP04010542	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064367.0	52926807.0	RIKAHURGFSEHJZ-BBXQWDSMSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51270	51270	XXX_LMGP04010543	PG(18:10/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064368.0	52926808.0	WYVNEQZXCZILRC-QRLGJTFZSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51271	51271	XXX_LMGP04010444	PG(18:11/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064269.0	52926709.0	NFQCFOVFTCZAFK-RBJDGMOMSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51272	51272	XXX_LMGP04010950	PG(18:11/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	769.3142	C44H50O10P1	769.306129	-10.491209199999998	13.97	0.155143651	184263.7813		-6.078546172	1486	1483	1457	123064775.0	52927213.0	ARCNSPUJXYNLRX-ZQFSEIFKSA-N			0	0		0.993734704	0.0	0.994501074	0.0	0
51310	51310	XXX_LMGP04010053	PG(12:7/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	661.2203	C36H38O10P1	661.1870528	-50.28408967	16.176	0.17964235399999998	226.4850922		-9.330454142999999	1906	1899	1691	123063878.0	52926318.0	HPIQAIPIDJMKFG-FPAGBUMKSA-N			0	0		0.0	0.0	0.0	0.0	0
51311	51311	XXX_LMGP04010340	PG(12:7/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	661.2203	C36H38O10P1	661.1870528	-50.28408967	16.176	0.17964235399999998	226.4850922		-9.330454142999999	1906	1899	1691	123064165.0	52926605.0	DDNHVUFKYZDQGK-FPAGBUMKSA-N			0	0		0.0	0.0	0.0	0.0	0
51312	51312	XXX_LMGP04010075	PG(13:7/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	661.2203	C36H38O10P1	661.1870528	-50.28408967	16.176	0.17964235399999998	226.4850922		-2.6990859360000004	1906	1899	1691	123063900.0	52926340.0	UQTGCVGRHRTGCL-QFRSFYABSA-N			0	0		0.0	0.0	0.0	0.0	0
51313	51313	XXX_LMGP04010279	PG(13:7/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	661.2203	C36H38O10P1	661.1870528	-50.28408967	16.176	0.17964235399999998	226.4850922		-2.6990859360000004	1906	1899	1691	123064104.0	52926544.0	JQYRHUHAXKEJEA-QFRSFYABSA-N			0	0		0.0	0.0	0.0	0.0	0
51314	51314	XXX_888	PG(13:8/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	661.2203	C36H38O10P1	661.1870528	-50.28408967	16.176	0.17964235399999998	226.4850922		-9.330454142999999	1906	1899	1691						0	0		0.0	0.0	0.0	0.0	0
51315	51315	XXX_LMGP04010115	PG(14:8/16:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	661.2203	C36H38O10P1	661.1870528	-50.28408967	16.176	0.17964235399999998	226.4850922		-4.701808544	1906	1899	1691	123063940.0	52926380.0	SYJSXEKJSHYZJU-FKGBCGSASA-N			0	0		0.0	0.0	0.0	0.0	0
51316	51316	XXX_LMGP04010204	PG(14:8/16:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	661.2203	C36H38O10P1	661.1870528	-50.28408967	16.176	0.17964235399999998	226.4850922		-4.701808544	1906	1899	1691	123064029.0	52926469.0	BOZYCZJKWBGVAB-FKGBCGSASA-N			0	0		0.0	0.0	0.0	0.0	0
